"No.","Time","Source","Destination","Protocol","Length","Info"
"702","47.544329","142.250.192.35","192.168.0.104","QUIC","1292","Initial, SCID=fbbead5d408ae203, PKN: 3, ACK, PADDING"
"703","47.566697","192.168.0.104","142.250.192.35","QUIC","1292","Initial, DCID=fbbead5d408ae203, PKN: 9, PADDING, PING, PADDING"
"704","47.574967","142.250.192.35","192.168.0.104","QUIC","1292","Initial, SCID=fbbead5d408ae203, PKN: 4, ACK, PADDING"
"705","47.579640","142.250.192.35","192.168.0.104","QUIC","1292","Initial, SCID=fbbead5d408ae203, PKN: 5, CRYPTO, PADDING"
"706","47.580329","142.250.192.35","192.168.0.104","QUIC","338","Protected Payload (KP0)"
"707","47.580329","142.250.192.35","192.168.0.104","QUIC","986","Protected Payload (KP0)"
"708","47.580329","142.250.192.35","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"709","47.580329","142.250.192.35","192.168.0.104","QUIC","65","Protected Payload (KP0)"
"710","47.580915","192.168.0.104","142.250.192.35","QUIC","120","Handshake, DCID=fbbead5d408ae203"
"711","47.581017","192.168.0.104","142.250.192.35","QUIC","73","Protected Payload (KP0), DCID=fbbead5d408ae203"
"712","47.588559","142.250.192.35","192.168.0.104","QUIC","162","Protected Payload (KP0)"
"713","47.588992","192.168.0.104","142.250.192.35","QUIC","73","Protected Payload (KP0), DCID=fbbead5d408ae203"
"714","47.642228","142.250.192.35","192.168.0.104","QUIC","537","Protected Payload (KP0)"
"715","47.642228","142.250.192.35","192.168.0.104","QUIC","128","Protected Payload (KP0)"
"716","47.642869","192.168.0.104","142.250.192.35","QUIC","78","Protected Payload (KP0), DCID=fbbead5d408ae203"
"717","47.642957","142.250.192.35","192.168.0.104","QUIC","64","Protected Payload (KP0)"
"718","47.644997","142.250.192.35","192.168.0.104","QUIC","64","Protected Payload (KP0)"
"719","47.645192","192.168.0.104","142.250.192.35","QUIC","73","Protected Payload (KP0), DCID=fbbead5d408ae203"
"720","47.650468","142.250.192.35","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"721","47.809469","216.239.32.180","192.168.0.104","QUIC","576","Protected Payload (KP0)"
"722","47.809469","216.239.32.180","192.168.0.104","QUIC","124","Protected Payload (KP0)"
"723","47.809469","216.239.32.180","192.168.0.104","QUIC","64","Protected Payload (KP0)"
"724","47.811622","192.168.0.104","216.239.32.180","QUIC","77","Protected Payload (KP0), DCID=f88a04dc28e65d28"
"725","47.816450","192.168.0.104","216.239.32.180","QUIC","464","Protected Payload (KP0), DCID=f88a04dc28e65d28"
"726","47.827887","216.239.32.180","192.168.0.104","QUIC","69","Protected Payload (KP0)"
"727","47.858482","192.168.0.104","216.239.32.180","QUIC","74","Protected Payload (KP0), DCID=f88a04dc28e65d28"
"728","48.326899","fe80::1e3b:f3ff:fe1d:8784","ff02::1","ICMPv6","90","Multicast Listener Query"
"729","48.373011","192.168.0.104","192.168.0.1","DNS","92","Standard query 0x3f30 A mobile.events.data.microsoft.com"
"730","48.383972","192.168.0.1","192.168.0.104","DNS","212","Standard query response 0x3f30 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdwus17.westus.cloudapp.azure.com A 20.189.173.16"
"731","48.388403","192.168.0.104","20.189.173.16","TCP","66","56566  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"732","48.543195","fe80::dd0:399a:51b1:ad5c","ff02::16","ICMPv6","150","Multicast Listener Report Message v2"
"733","48.623155","20.189.173.16","192.168.0.104","TCP","66","443  >  56566 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"734","48.624732","192.168.0.104","20.189.173.16","TCP","54","56566  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"735","48.625766","192.168.0.104","20.189.173.16","TLSv1.3","571","Client Hello (SNI=mobile.events.data.microsoft.com)"
"736","48.862362","20.189.173.16","192.168.0.104","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"737","48.865127","192.168.0.104","20.189.173.16","TLSv1.3","491","Change Cipher Spec, Client Hello (SNI=mobile.events.data.microsoft.com)"
"738","49.099879","216.239.32.180","192.168.0.104","QUIC","576","Protected Payload (KP0)"
"739","49.099879","216.239.32.180","192.168.0.104","QUIC","98","Protected Payload (KP0)"
"740","49.101174","216.239.32.180","192.168.0.104","QUIC","63","Protected Payload (KP0)"
"741","49.101579","192.168.0.104","216.239.32.180","QUIC","77","Protected Payload (KP0), DCID=f88a04dc28e65d28"
"742","49.102738","20.189.173.16","192.168.0.104","TLSv1.3","1494","Server Hello"
"743","49.102738","20.189.173.16","192.168.0.104","TCP","1494","443  >  56566 [ACK] Seq=1540 Ack=955 Win=4193536 Len=1440 [TCP PDU reassembled in 745]"
"744","49.102738","20.189.173.16","192.168.0.104","TCP","1494","443  >  56566 [ACK] Seq=2980 Ack=955 Win=4193536 Len=1440 [TCP PDU reassembled in 745]"
"745","49.102738","20.189.173.16","192.168.0.104","TLSv1.3","265","Application Data"
"746","49.104777","192.168.0.104","20.189.173.16","TCP","54","56566  >  443 [ACK] Seq=955 Ack=4631 Win=65280 Len=0"
"747","49.107511","192.168.0.104","20.189.173.16","TLSv1.3","1494","Application Data"
"748","49.107511","192.168.0.104","20.189.173.16","TLSv1.3","1022","Application Data"
"749","49.128687","192.168.0.104","216.239.32.180","QUIC","74","Protected Payload (KP0), DCID=f88a04dc28e65d28"
"750","49.135178","216.239.32.180","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"751","49.344900","20.189.173.16","192.168.0.104","TCP","54","443  >  56566 [ACK] Seq=4631 Ack=3363 Win=4194560 Len=0"
"752","49.344900","20.189.173.16","192.168.0.104","TLSv1.3","157","Application Data"
"753","49.344900","20.189.173.16","192.168.0.104","TLSv1.3","518","Application Data"
"754","49.347164","192.168.0.104","20.189.173.16","TCP","54","56566  >  443 [ACK] Seq=3363 Ack=5199 Win=64768 Len=0"
"755","49.347900","192.168.0.104","20.189.173.16","TLSv1.3","78","Application Data"
"756","49.348208","192.168.0.104","20.189.173.16","TCP","54","56566  >  443 [FIN, ACK] Seq=3387 Ack=5199 Win=64768 Len=0"
"757","49.582694","20.189.173.16","192.168.0.104","TCP","54","443  >  56566 [ACK] Seq=5199 Ack=3388 Win=4194560 Len=0"
"758","50.346079","192.168.0.104","13.107.5.93","TCP","54","56565  >  443 [FIN, ACK] Seq=1468 Ack=8782 Win=65280 Len=0"
"759","50.365781","13.107.5.93","192.168.0.104","TCP","54","443  >  56565 [ACK] Seq=8782 Ack=1469 Win=4194560 Len=0"
"760","50.365781","13.107.5.93","192.168.0.104","TCP","54","443  >  56565 [FIN, ACK] Seq=8782 Ack=1469 Win=4194560 Len=0"
"761","50.367348","192.168.0.104","13.107.5.93","TCP","54","56565  >  443 [ACK] Seq=1469 Ack=8783 Win=65280 Len=0"
"762","50.470952","192.168.0.104","34.144.254.29","TCP","55","[TCP Keep-Alive] 56200  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"763","50.479099","34.144.254.29","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56200 [ACK] Seq=1 Ack=2 Win=1017 Len=0 SLE=1 SRE=2"
"764","50.548040","192.168.0.104","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"765","51.591423","fe80::1e3b:f3ff:fe1d:8784","ff02::1","ICMPv6","78","Router Advertisement from 1c:3b:f3:1d:87:84"
"766","51.720575","192.168.0.104","192.168.0.1","DNS","94","Standard query 0x8ab6 A easylist-downloads.adblockplus.org"
"767","51.724461","192.168.0.104","192.168.0.1","DNS","94","Standard query 0xd04f HTTPS easylist-downloads.adblockplus.org"
"768","51.730336","192.168.0.1","192.168.0.104","DNS","126","Standard query response 0x8ab6 A easylist-downloads.adblockplus.org A 104.97.76.219 A 104.97.76.225"
"769","51.734195","192.168.0.1","192.168.0.104","DNS","153","Standard query response 0xd04f HTTPS easylist-downloads.adblockplus.org SOA ns11.constellix.com"
"770","51.738334","192.168.0.104","104.97.76.219","TCP","66","56567  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"771","51.748584","104.97.76.219","192.168.0.104","TCP","66","443  >  56567 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
"772","51.750283","192.168.0.104","104.97.76.219","TCP","54","56567  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"773","51.750608","192.168.0.104","104.97.76.219","TCP","1438","56567  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1384 [TCP PDU reassembled in 774]"
"774","51.750608","192.168.0.104","104.97.76.219","TLSv1.3","829","Client Hello (SNI=easylist-downloads.adblockplus.org)"
"775","51.761018","104.97.76.219","192.168.0.104","TCP","54","443  >  56567 [ACK] Seq=1 Ack=1385 Win=64128 Len=0"
"776","51.761018","104.97.76.219","192.168.0.104","TCP","54","443  >  56567 [ACK] Seq=1 Ack=2160 Win=64128 Len=0"
"777","51.761644","104.97.76.219","192.168.0.104","TLSv1.3","324","Server Hello, Change Cipher Spec, Application Data, Application Data"
"778","51.763213","192.168.0.104","104.97.76.219","TLSv1.3","134","Change Cipher Spec, Application Data"
"779","51.763561","192.168.0.104","104.97.76.219","TLSv1.3","579","Application Data"
"780","51.773297","104.97.76.219","192.168.0.104","TCP","54","443  >  56567 [ACK] Seq=271 Ack=2240 Win=64128 Len=0"
"781","51.773297","104.97.76.219","192.168.0.104","TLSv1.3","357","Application Data"
"782","51.773297","104.97.76.219","192.168.0.104","TCP","54","443  >  56567 [ACK] Seq=574 Ack=2765 Win=64128 Len=0"
"783","51.774485","104.97.76.219","192.168.0.104","TLSv1.3","453","Application Data"
"784","51.774884","192.168.0.104","104.97.76.219","TCP","54","56567  >  443 [ACK] Seq=2765 Ack=973 Win=64512 Len=0"
"785","51.802291","163.70.143.61","192.168.0.104","TCP","93","5222  >  56224 [PSH, ACK] Seq=1 Ack=1 Win=282 Len=39 [TCP PDU reassembled in 833]"
"786","51.804031","192.168.0.104","163.70.143.61","TCP","83","56224  >  5222 [PSH, ACK] Seq=1 Ack=40 Win=251 Len=29 [TCP PDU reassembled in 831]"
"787","51.813065","163.70.143.61","192.168.0.104","TCP","54","5222  >  56224 [ACK] Seq=40 Ack=30 Win=282 Len=0"
"788","52.447763","TpLinkTechno_1d:87:84","CloudNetwork_34:60:2b","ARP","42","Who has 192.168.0.104? Tell 192.168.0.1"
"789","52.447788","CloudNetwork_34:60:2b","TpLinkTechno_1d:87:84","ARP","42","192.168.0.104 is at 14:ac:60:34:60:2b"
"790","52.786852","192.168.0.104","52.168.117.169","TCP","55","[TCP Keep-Alive] 56436  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"791","52.995353","52.168.117.169","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56436 [ACK] Seq=1 Ack=2 Win=16385 Len=0 SLE=1 SRE=2"
"792","53.449945","192.168.0.104","142.250.76.206","QUIC","1292","Initial, DCID=394bf7ae2bbda8de, PKN: 1, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO"
"793","53.450085","192.168.0.104","142.250.76.206","QUIC","1292","Initial, DCID=394bf7ae2bbda8de, PKN: 2, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO, PING, PING, CRYPTO"
"794","53.450308","192.168.0.104","142.250.76.206","QUIC","122","0-RTT, DCID=394bf7ae2bbda8de"
"795","53.450779","192.168.0.104","142.250.76.206","QUIC","1288","0-RTT, DCID=394bf7ae2bbda8de"
"796","53.450892","192.168.0.104","142.250.76.206","QUIC","1292","0-RTT, DCID=394bf7ae2bbda8de"
"797","53.451020","192.168.0.104","142.250.76.206","QUIC","598","0-RTT, DCID=394bf7ae2bbda8de"
"798","53.451126","192.168.0.104","142.250.76.206","QUIC","125","0-RTT, DCID=394bf7ae2bbda8de"
"799","53.459080","142.250.76.206","192.168.0.104","QUIC","82","Initial, SCID=f94bf7ae2bbda8de, PKN: 1, ACK"
"800","53.459080","142.250.76.206","192.168.0.104","QUIC","1292","Initial, SCID=f94bf7ae2bbda8de, PKN: 2, ACK, PADDING"
"801","53.472171","192.168.0.104","142.250.76.206","QUIC","1292","Initial, DCID=f94bf7ae2bbda8de, PKN: 9, PADDING, PING, PADDING"
"802","53.480312","142.250.76.206","192.168.0.104","QUIC","1292","Initial, SCID=f94bf7ae2bbda8de, PKN: 3, ACK, PADDING"
"803","53.500924","192.168.0.104","142.250.76.206","QUIC","1292","Initial, DCID=f94bf7ae2bbda8de, PKN: 11, PADDING, PING, PADDING"
"804","53.509108","142.250.76.206","192.168.0.104","QUIC","1292","Initial, SCID=f94bf7ae2bbda8de, PKN: 4, ACK, PADDING"
"805","53.519674","142.250.76.206","192.168.0.104","QUIC","1292","Initial, SCID=f94bf7ae2bbda8de, PKN: 5, CRYPTO, PADDING"
"806","53.519674","142.250.76.206","192.168.0.104","QUIC","342","Protected Payload (KP0)"
"807","53.519674","142.250.76.206","192.168.0.104","QUIC","992","Protected Payload (KP0)"
"808","53.520376","142.250.76.206","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"809","53.520376","142.250.76.206","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"810","53.520376","142.250.76.206","192.168.0.104","QUIC","64","Protected Payload (KP0)"
"811","53.520785","192.168.0.104","142.250.76.206","QUIC","120","Handshake, DCID=f94bf7ae2bbda8de"
"812","53.520928","192.168.0.104","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f94bf7ae2bbda8de"
"813","53.521072","192.168.0.104","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f94bf7ae2bbda8de"
"814","53.528498","142.250.76.206","192.168.0.104","QUIC","162","Protected Payload (KP0)"
"815","53.555760","192.168.0.104","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=f94bf7ae2bbda8de"
"816","53.877717","142.250.76.206","192.168.0.104","QUIC","1292","Protected Payload (KP0)"
"817","53.877717","142.250.76.206","192.168.0.104","QUIC","169","Protected Payload (KP0)"
"818","53.878660","192.168.0.104","142.250.76.206","QUIC","77","Protected Payload (KP0), DCID=f94bf7ae2bbda8de"
"819","53.881101","142.250.76.206","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"820","53.884224","192.168.0.104","216.239.32.180","QUIC","711","Protected Payload (KP0), DCID=f88a04dc28e65d28"
"821","53.886207","142.250.76.206","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"822","53.907532","192.168.0.104","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=f94bf7ae2bbda8de"
"823","53.918458","216.239.32.180","192.168.0.104","QUIC","70","Protected Payload (KP0)"
"824","53.946176","192.168.0.104","216.239.32.180","QUIC","74","Protected Payload (KP0), DCID=f88a04dc28e65d28"
"825","54.238993","216.239.32.180","192.168.0.104","QUIC","549","Protected Payload (KP0)"
"826","54.238993","216.239.32.180","192.168.0.104","QUIC","63","Protected Payload (KP0)"
"827","54.240618","192.168.0.104","216.239.32.180","QUIC","77","Protected Payload (KP0), DCID=f88a04dc28e65d28"
"828","54.276150","216.239.32.180","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"829","55.661101","192.168.0.104","142.250.70.106","UDP","71","58183  >  443 Len=29"
"830","55.673376","142.250.70.106","192.168.0.104","UDP","67","443  >  58183 Len=25"
"831","55.760422","192.168.0.104","163.70.143.61","TCP","267","56224  >  5222 [PSH, ACK] Seq=30 Ack=40 Win=251 Len=213 [TCP PDU reassembled in 831]"
"832","55.768435","163.70.143.61","192.168.0.104","TCP","54","5222  >  56224 [ACK] Seq=40 Ack=243 Win=286 Len=0"
"833","55.963859","163.70.143.61","192.168.0.104","TCP","93","5222  >  56224 [PSH, ACK] Seq=40 Ack=243 Win=286 Len=39 [TCP PDU reassembled in 833]"
"834","56.018454","192.168.0.104","163.70.143.61","TCP","54","56224  >  5222 [ACK] Seq=243 Ack=79 Win=251 Len=0"
"835","56.220543","192.168.0.104","142.250.192.106","UDP","71","60595  >  443 Len=29"
"836","56.230153","142.250.192.106","192.168.0.104","UDP","67","443  >  60595 Len=25"
"837","56.455983","142.250.71.106","192.168.0.104","UDP","78","443  >  64082 Len=36"
"838","56.459745","192.168.0.104","142.250.71.106","UDP","75","64082  >  443 Len=33"
"839","57.757194","192.168.0.104","103.43.91.249","TCP","55","[TCP Keep-Alive] 56563  >  443 [ACK] Seq=2030 Ack=3031 Win=65192 Len=1"
"840","58.007350","103.43.91.249","192.168.0.104","TCP","54","[TCP Keep-Alive ACK] 443  >  56563 [ACK] Seq=3031 Ack=2031 Win=41263 Len=0"
"841","59.744907","fe80::1e3b:f3ff:fe1d:8784","ff02::1","ICMPv6","78","Router Advertisement from 1c:3b:f3:1d:87:84"
"842","60.742025","142.250.70.106","192.168.0.104","UDP","121","443  >  58183 Len=79"
"843","60.755597","192.168.0.104","142.250.70.106","UDP","75","58183  >  443 Len=33"
"844","61.456292","142.250.192.106","192.168.0.104","UDP","121","443  >  60595 Len=79"
"845","61.459913","192.168.0.104","142.250.192.106","UDP","75","60595  >  443 Len=33"
"846","61.894857","142.250.71.106","192.168.0.104","UDP","101","443  >  64082 Len=59"
"847","61.894857","142.250.71.106","192.168.0.104","UDP","77","443  >  64082 Len=35"
"848","61.894857","142.250.71.106","192.168.0.104","UDP","90","443  >  64082 Len=48"
"849","61.898666","192.168.0.104","142.250.71.106","UDP","75","64082  >  443 Len=33"
"850","61.909978","192.168.0.104","142.250.71.106","UDP","309","64082  >  443 Len=267"
"851","61.921002","142.250.71.106","192.168.0.104","UDP","71","443  >  64082 Len=29"
"852","61.925144","192.168.0.104","142.250.71.106","UDP","75","64082  >  443 Len=33"
"853","61.939066","192.168.0.104","172.64.155.209","TCP","55","[TCP Keep-Alive] 56356  >  443 [ACK] Seq=7045 Ack=405 Win=254 Len=1"
"854","61.954726","172.64.155.209","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56356 [ACK] Seq=405 Ack=7046 Win=113 Len=0 SLE=7045 SRE=7046"
"855","62.177140","142.250.71.106","192.168.0.104","UDP","145","443  >  64082 Len=103"
"856","62.182577","192.168.0.104","142.250.71.106","UDP","79","64082  >  443 Len=37"
"857","62.193495","142.250.71.106","192.168.0.104","UDP","67","443  >  64082 Len=25"
"858","67.428239","192.168.0.104","74.125.130.188","TCP","55","[TCP Keep-Alive] 55452  >  5228 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"859","67.495360","74.125.130.188","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 5228  >  55452 [ACK] Seq=1 Ack=2 Win=1046 Len=0 SLE=1 SRE=2"
"860","67.882187","fe80::1e3b:f3ff:fe1d:8784","ff02::1","ICMPv6","78","Router Advertisement from 1c:3b:f3:1d:87:84"
"861","71.451494","142.250.71.106","192.168.0.104","UDP","184","443  >  64082 Len=142"
"862","71.456024","192.168.0.104","142.250.71.106","UDP","75","64082  >  443 Len=33"
"863","72.487724","103.43.91.249","192.168.0.104","TLSv1.2","100","Application Data"
"864","72.487724","103.43.91.249","192.168.0.104","TLSv1.2","85","Encrypted Alert"
"865","72.487724","103.43.91.249","192.168.0.104","TCP","54","443  >  56563 [FIN, ACK] Seq=3108 Ack=2031 Win=41263 Len=0"
"866","72.489940","192.168.0.104","103.43.91.249","TCP","54","56563  >  443 [ACK] Seq=2031 Ack=3109 Win=65115 Len=0"
"867","72.594635","192.168.0.104","192.168.0.1","DNS","87","Standard query 0x0fdd A safebrowsing.googleapis.com"
"868","72.596691","192.168.0.104","192.168.0.1","DNS","87","Standard query 0xa721 HTTPS safebrowsing.googleapis.com"
"869","72.604639","192.168.0.1","192.168.0.104","DNS","103","Standard query response 0x0fdd A safebrowsing.googleapis.com A 142.251.42.74"
"870","72.611383","192.168.0.1","192.168.0.104","DNS","144","Standard query response 0xa721 HTTPS safebrowsing.googleapis.com SOA ns1.google.com"
"871","72.615525","192.168.0.104","142.251.42.74","QUIC","1292","Initial, DCID=0550b04ead5778c9, PKN: 1, PADDING, CRYPTO, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING"
"872","72.615759","192.168.0.104","142.251.42.74","QUIC","1292","Initial, DCID=0550b04ead5778c9, PKN: 2, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, PING, PING, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"873","72.619004","192.168.0.104","142.251.42.74","QUIC","121","0-RTT, DCID=0550b04ead5778c9"
"874","72.619359","192.168.0.104","142.251.42.74","QUIC","960","0-RTT, DCID=0550b04ead5778c9"
"875","72.623615","142.251.42.74","192.168.0.104","QUIC","82","Initial, SCID=e550b04ead5778c9, PKN: 1, ACK"
"876","72.623615","142.251.42.74","192.168.0.104","QUIC","1292","Initial, SCID=e550b04ead5778c9, PKN: 2, ACK, PADDING"
"877","72.652183","192.168.0.104","142.251.42.74","QUIC","1292","Initial, DCID=e550b04ead5778c9, PKN: 6, PADDING, PING, PADDING"
"878","72.660328","142.251.42.74","192.168.0.104","QUIC","1292","Initial, SCID=e550b04ead5778c9, PKN: 3, ACK, PADDING"
"879","72.683567","192.168.0.104","142.251.42.74","QUIC","1292","Initial, DCID=e550b04ead5778c9, PKN: 8, PADDING, PING, PADDING"
"880","72.683915","142.251.42.74","192.168.0.104","QUIC","1292","Initial, SCID=e550b04ead5778c9, PKN: 4, CRYPTO, PADDING"
"881","72.683915","142.251.42.74","192.168.0.104","QUIC","341","Protected Payload (KP0)"
"882","72.683915","142.251.42.74","192.168.0.104","QUIC","993","Protected Payload (KP0)"
"883","72.683915","142.251.42.74","192.168.0.104","QUIC","82","Protected Payload (KP0)"
"884","72.683915","142.251.42.74","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"885","72.684956","142.251.42.74","192.168.0.104","QUIC","1288","Protected Payload (KP0)"
"886","72.684956","142.251.42.74","192.168.0.104","QUIC","1292","Protected Payload (KP0)"
"887","72.684956","142.251.42.74","192.168.0.104","QUIC","738","Protected Payload (KP0)"
"888","72.685544","192.168.0.104","142.251.42.74","QUIC","120","Handshake, DCID=e550b04ead5778c9"
"889","72.685778","192.168.0.104","142.251.42.74","QUIC","73","Protected Payload (KP0), DCID=e550b04ead5778c9"
"890","72.686055","192.168.0.104","142.251.42.74","QUIC","77","Protected Payload (KP0), DCID=e550b04ead5778c9"
"891","72.686249","192.168.0.104","142.251.42.74","QUIC","73","Protected Payload (KP0), DCID=e550b04ead5778c9"
"892","72.692451","142.251.42.74","192.168.0.104","QUIC","1292","Initial, SCID=e550b04ead5778c9, PKN: 13, ACK, CRYPTO, PADDING"
"893","72.693435","142.251.42.74","192.168.0.104","QUIC","162","Protected Payload (KP0)"
"894","72.693435","142.251.42.74","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"895","72.694037","192.168.0.104","142.251.42.74","QUIC","75","Protected Payload (KP0), DCID=e550b04ead5778c9"
"896","73.619279","192.168.0.104","44.205.88.98","TLSv1.2","508","Application Data"
"897","73.619677","192.168.0.104","44.205.88.98","TLSv1.2","85","Application Data"
"898","73.628227","192.168.0.104","52.45.168.154","TLSv1.2","693","Application Data"
"899","73.629097","192.168.0.104","52.45.168.154","TLSv1.2","85","Application Data"
"900","73.830958","44.205.88.98","192.168.0.104","TCP","54","443  >  56395 [ACK] Seq=1 Ack=486 Win=129 Len=0"
"901","73.832665","44.205.88.98","192.168.0.104","TLSv1.2","305","Application Data"
"902","73.844410","52.45.168.154","192.168.0.104","TCP","54","443  >  56143 [ACK] Seq=1 Ack=671 Win=270 Len=0"
"903","73.880862","192.168.0.104","44.205.88.98","TCP","54","56395  >  443 [ACK] Seq=486 Ack=252 Win=251 Len=0"
"904","73.901299","52.45.168.154","192.168.0.104","TLSv1.2","359","Application Data"
"905","73.901299","52.45.168.154","192.168.0.104","TLSv1.2","85","Application Data"
"906","73.903615","192.168.0.104","52.45.168.154","TCP","54","56143  >  443 [ACK] Seq=671 Ack=337 Win=255 Len=0"
"907","73.905928","192.168.0.104","52.45.168.154","TLSv1.2","562","Application Data"
"908","73.906550","192.168.0.104","52.45.168.154","TLSv1.2","85","Application Data"
"909","74.121865","52.45.168.154","192.168.0.104","TCP","54","443  >  56143 [ACK] Seq=337 Ack=1210 Win=277 Len=0"
"910","74.138903","52.45.168.154","192.168.0.104","TLSv1.2","305","Application Data"
"911","74.193961","192.168.0.104","52.45.168.154","TCP","54","56143  >  443 [ACK] Seq=1210 Ack=588 Win=255 Len=0"
"912","74.304509","192.168.0.104","192.168.0.1","DNS","80","Standard query 0x7472 A go-updater.brave.com"
"913","74.305703","192.168.0.104","192.168.0.1","DNS","80","Standard query 0xfd4d HTTPS go-updater.brave.com"
"914","74.315397","192.168.0.1","192.168.0.104","DNS","236","Standard query response 0x7472 A go-updater.brave.com CNAME go-updater-1830831421.us-west-2.elb.amazonaws.com A 34.209.172.67 A 52.13.210.106 A 54.69.227.190 A 54.149.192.28 A 52.40.98.106 A 54.71.253.147"
"915","74.316339","192.168.0.1","192.168.0.104","DNS","218","Standard query response 0xfd4d HTTPS go-updater.brave.com CNAME go-updater-1830831421.us-west-2.elb.amazonaws.com SOA ns-332.awsdns-41.com"
"916","74.319130","192.168.0.104","34.209.172.67","TCP","66","56568  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"917","74.573012","192.168.0.104","34.209.172.67","TCP","66","56569  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"918","74.601845","34.209.172.67","192.168.0.104","TCP","66","443  >  56568 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1440 SACK_PERM WS=256"
"919","74.603506","192.168.0.104","34.209.172.67","TCP","54","56568  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"920","74.604463","192.168.0.104","34.209.172.67","TCP","1494","56568  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1440 [TCP PDU reassembled in 921]"
"921","74.604463","192.168.0.104","34.209.172.67","TLSv1.3","529","Client Hello (SNI=go-updater.brave.com)"
"922","74.619723","fe80::1e3b:f3ff:fe1d:8784","ff02::1","ICMPv6","78","Router Advertisement from 1c:3b:f3:1d:87:84"
"923","74.850160","34.209.172.67","192.168.0.104","TCP","66","443  >  56569 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1440 SACK_PERM WS=256"
"924","74.851864","192.168.0.104","34.209.172.67","TCP","54","56569  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"925","74.853229","192.168.0.104","34.209.172.67","TCP","1494","56569  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1440 [TCP PDU reassembled in 926]"
"926","74.853229","192.168.0.104","34.209.172.67","TLSv1.3","529","Client Hello (SNI=go-updater.brave.com)"
"927","74.887457","34.209.172.67","192.168.0.104","TCP","54","443  >  56568 [ACK] Seq=1 Ack=1916 Win=30720 Len=0"
"928","74.888775","34.209.172.67","192.168.0.104","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"929","74.888775","34.209.172.67","192.168.0.104","TCP","1494","443  >  56568 [ACK] Seq=1441 Ack=1916 Win=30720 Len=1440 [TCP PDU reassembled in 930]"
"930","74.888775","34.209.172.67","192.168.0.104","TLSv1.3","350","Application Data, Application Data, Application Data"
"931","74.889834","192.168.0.104","34.209.172.67","TCP","54","56568  >  443 [ACK] Seq=1916 Ack=3177 Win=65280 Len=0"
"932","74.890492","192.168.0.104","34.209.172.67","TLSv1.3","118","Change Cipher Spec, Application Data"
"933","74.890940","192.168.0.104","34.209.172.67","TLSv1.3","146","Application Data"
